content,Theme,label
"محمد دلاوری مجری صداوسیما در انتقاد به ورود زائران اربعین به کشور بدون اینکه تست کرونا بدهند گفت: حتی از تست چشمی هم که وعده داده شده بود خبری نبود.

او به نقل از استاندار کرمان که مدعی شده از زائران تست به عمل آمده گفت میزان ابتلا زیاد بوده است.

#اربعین #کرونا #زائران_اربعین https://t.co/II1DzqOsxp",کرونا,negative
"@lieaEbony بنده خودم اربعین بودم
اگر اجازه میدید حرف بزنم چند کلمه؟",,neutral
"توضیحات استاندار کرمان درباره اظهاراتش: از ده درصد زائران اربعین تست گرفتیم نه همه/ جای نگرانی نیست
دکتر علی زینی وند شامگاه شنبه تعداد کل زائران اربعین از این ا...
#اربعین #کرمان #زائران_اربعین #زائران #استاندار
https://t.co/tdwxnVSFYh https://t.co/UWhbznfb0l","کرونا،خبری",neutral
@Mimalamjz دیروز رفته بودم جنوب شهر تهران یه پارچه فروش معروفی داره یارو اربعین رفته بودکربلا میگفت  دو روز برگشته تهران حیوان ماسک نزده بود پشت هم سرفه میکرد و یه بارم عطسه کرد لباس سیاه هم هنوز تنش بود همه هم بهش میگفتن قبول باشه! این حیوانات ماسک نمیزنن دو روز دیگه رنگ تهران سیاه میشه.,"کرونا،اهانت",negative
"فوتی‌های کرونا در کربلا بعد از اربعین هم صفر است

🔹بنا بر آمار اعلامی وزارت بهداشت عراق تعداد فوتی‌ها در شهر کربلای معلی صفر بوده است.

🔹آمار فوتی‌ها در شهر کربلای معلی در حالی صفر است که چهار روز از اربعین حسینی و اجتماع بیش از ۱۵ میلیون نفری فوق‌متراکم در کربلا می‌گذرد و https://t.co/Cke3qZHFfp",کرونا,positive
"@Aliraqe313k خاطره من از اربعین ۹۷
https://t.co/9CwEpzQHKH",,positive
"جدیدترین تکنولوژی تشخیص کرونا، در بازگشت زائران اربعین رونمایی شد. https://t.co/yIh46VdxMh",خبری,neutral
@KavehNrz @miladplus این در صورتیه که اون مراسم رو برن در عراق اجرا کنن! در مورد اربعین ایرانیها میرن عراق همونجایی که رسمه اون کار رو انجام میدن! خدایی دو دقیقه فکر کنی اصلا چنین منشن‌های عجیب غریبی نمینویسی!,,neutral
آدمهای بد کارهای بد میکنند و آدمهای خوب کارهای خوب...فقط دین میتونه کاری کنه که آدمهای خوب کارهای بد انجام بدن!! #پیاده‌روی_اربعین,,negative
"@EliasJorjandi یکم رو اذان ظهر اربعین دوستانمون حساسن، ما هم سخت چند روز اضافی موندیم!",خاطره,positive
"متاسفانه عقاید یه عده زیادی از مذهبیون این کشور تفاوت زیادی با دوران قاجار نداره، فقط لحن حرفاشون یکم به روزتر شده وگرنه هنوز همون حماقت رودارن

آمار اومده که تقریبا همه کسایی که اربعین رفتن کربلاکرونا گرفتن

خب کصکش،به والله خودخداوپیغمبرش وحسین راضی نیستن این همه آدمو به گا بدی",اهانت,negative
"صابریان، رئیس کمیته بهداشت و درمان اربعین: از ۱۲۷مسافر عراق-کرمان تست سریع #کرونا انجام گرفت که تست ۲۷نفرشان مثبت بودند. 

پ.ن:خطای تست سریع زیاد و زمان ایده آل آن ۵تا ۷روز پس از بروز علائم است. این یعنی ابتلای ۲۰٪مسافران در بدو ورود می تواند نشانه ابتلای تعداد بسیار بیشتری باشد. https://t.co/3kFSc0zsvv",خبری,neutral
"@rezabagherpour1 جالبه که جالا یک استاندار فیک از کرمان پیدا کرده اند تا آمار نگران کننده از اربعین پمپاژ کنه.

بیچاره ستاد کرونا",کرونا,positive
"@hasher_83 @ErfanehZamanian چند روزی که سعادت زیارت اربعین نصیبم شد با بعضی تماس تصویری گرفتم و در شروع تماس شاهد صحن و بارگاه ملکوتی بودند ، و چه لحظات زیبایی بود ، خاطره انگیز و به یاد ماندنی 
اللهم ارزقنا شفاعه الحسین علیه السلام یوم الورود",خاطره,positive
"Watch ""شکست بزرگ خامنه‌ای در اربعین امسال  و خشم و ناکامی ارزشی‌ها !!!"" on YouTube https://t.co/0QScSVCGCw",سیاسی,negative
"نتیجه تست کرونای چند زائر #اربعین مثبت بوده است؟

رئیس کمیته بهداشت و درمان اربعین:
از ۱۳۷ مسافر بازگشته از #عراق به #کرمان برای ۱۲۷ نفر آنها تست سریع #کرونا انجام گرفت که از این تعداد ۲۷ نفرشان دارای تست مثبت کرونا بودند البته ۱۰ نفر از مسافران نیز راضی به انجام تست نشدند.","کرونا،سوال",neutral
"به حمدالله باسلامت کامل برگشتیم ونائب الزیاره همه دوستان بودیم
#اربعین 
#حماسه_حسینی
#اللهم_عجل_لوليك_الفرج",,positive
مادر زائرین اربعین در کربلا رو اسب‌های سپاهیان کوفه بگان,اهانت,negative
"♦️ نتیجه تست کرونای چند زائر اربعین مثبت بوده است؟ 

♦️ کمیته بهداشت اربعین: از ۳۹۵ هزار تردد در مرز‌ها تقریبا از ۸۹ هزار نفر تست کرونا گرفته شده‌‌
‌
https://t.co/wlkAoIPU7E","کرونا،سوال",neutral
"سازمان هواپیمایی مرزهای نظارت رو جابجا کرده! ۷ مهر دو آژانس دورپرواز(فلایتیو) و آبنوس گشت(فلای‌تودی) را به دلیل گران فروشی بلیت در ایام اربعین ۳ ماه تعلیق کرده!اما هر ۲ آژانس مشغول فعالیت و فروش بلیت هستند! یا نظارت نکنید یا به احکام صادره‌ی خودتان پایبند باشید. 
#متولی_امامزاده https://t.co/BoG0InpIGB",سفر,negative
از حدود ۴۰۰ هزار زائر ایرانی اربعین حدود ۹۰ هزار تست کرونا دادند که فقط ۲۹۱ نفر تستشان مثبت شده. یعنی حتی یک درصد هم مثبت نشدن,کرونا,positive
@mh_nematollahi با ین که خورشید پرستم ولی اربعین امسال چادری شدم 😅🙄,طنز,positive
"آمار ابتلای زائران اربعین به کرونا نگران کننده است

علی زینی‌وند استاندار #کرمان: شب گذشته تنها پرواز مستقیم #عراق - کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود زیرا تعداد قابل توجهی از مسافران با تست مثبت بازگشتند. https://t.co/kgXKgXY6KO","خبری،کرونا",negative
"تیتر یکشنبه روزنامه شرق:
#علم‌الهدی: رانندگی #زنان در #مشهد باید ممنوع شود.
#اخبار #خبر #اخبارسیاسی #خبرسیاسی #رانندگی #شرق #روزنامه #رهبری #فلسطين #فوری #ایران #خبرروز #خط_ویژه #خوزستان #پنجشیر #پیاده‌روی_اربعین https://t.co/aj73AnaMEi",خبری,neutral
"@Santa_In_Summer بهونه ی این خرا اینه ک اون خرا میرن اربعین و هیئت و محرم ، بهونه ی اون خرا اینه ک این خرا میرن آنتالیا و دوبی ، ما این وسط بین دو گروه خر گیر افتادیم",اهانت,negative
@Twilight57 راستش نذر کرده بودم اگه اربعین کربلا نصیب بشه بعدش برم مشهد,عشق,positive
@Ahmad_khanifar_ یکم دیر نزدی این توییتو؟اربعین گذشت,,neutral
"از زائرین اربعین که از کربلا برگشتن،
 تست چشمی  #کرونا گرفتن و  الحمدالله تا به امروز بالای ۱۰۰ درصد افراد تست شون منفی اعلام شده.","طنز،کرونا",negative
"@ebrahimiavval عراق : از 11500 زائر اربعین تست کرونا گرفته شد (10217 تست سریع و 1283 تست PCR) که تنها 29 نفر از آنها مثبت بود و فقط 2 نفر از آنها خارجی (غیر عراقی) بودند .
https://t.co/fFQFx12Ntv","خبری،کرونا",neutral
من ریدم تو توی آشغال که اربعین رفتی کربلا تو این اوضاع. لاقل الان  بکپ تو خونت بقیه رو‌ مبتلا نکن.,"اهانت،کرونا",negative
